,Year,Month,State,Location,Food,Species,Status,Illnesses,Hospitalizations,Fatalities,FISP
6167,2002,August,North Carolina,Restaurant,"Rice, White; Fried Rice, Unspecified",Staphylococcus aureus,Suspected,4,0.0,0.0,NC
6168,2002,August,North Carolina,Restaurant,"Lettuce, Unspecified",Unknown,Unknown,34,0.0,0.0,NC
6169,2002,August,Ohio,Private Home/Residence,"Ground Beef, Hamburger",Norovirus genogroup I,Confirmed,11,,,OH
6170,2002,August,Pennsylvania,Fair/Festival,Unknown,Norovirus genogroup I,Confirmed,11,0.0,0.0,PA
6171,2002,August,Pennsylvania,Office/Indoor Workplace,"Tuna, Unspecified",Scombroid toxin,Suspected,16,,,PA
6172,2002,August,South Carolina,Prison/Jail,"Watermelon; Ground Beef, Hamburger; Biscuit, Unspecified",Salmonella enterica,Confirmed,26,1.0,0.0,SC
6173,2002,August,Tennessee,Grocery Store; Religious Facility,"Ground Beef, Unspecified",Norovirus unknown,Confirmed,26,0.0,0.0,TN
6174,2002,August,Vermont,Private Home/Residence,Potato Salad,Clostridium perfringens,Confirmed,34,,,VT
6175,2002,August,Virginia,Restaurant,Unknown,Norovirus genogroup I,Confirmed,78,1.0,0.0,VA
6176,2002,August,Virginia,Restaurant,House Salad,Salmonella enterica,Confirmed,40,1.0,0.0,VA
6177,2002,August,Washington,Private Home/Residence,"Goat, Other",Salmonella enterica,Confirmed,17,2.0,0.0,WA
6178,2002,August,Washington,Restaurant,"Ethnic Style, Buffet",Unknown,Unknown,4,0.0,0.0,WA
6179,2002,August,Washington,Catering Service,"Ethnic Style, Unspecified",Norovirus genogroup I,Confirmed,27,1.0,,WA
6180,2002,August,Washington,Restaurant,"Ethnic Style, Unspecified",Unknown,Unknown,2,0.0,,WA
6181,2002,August,Washington,Restaurant,"Mussels, Unspecified",Staphylococcus aureus,Suspected,2,,,WA
6182,2002,August,Washington,Restaurant,Unknown,Staphylococcus aureus,Suspected,3,,,WA
6183,2002,August,Washington,Restaurant,"Chicken, Nuggets/Fingers; Coleslaw; Potato, Mashed",Unknown,Unknown,2,,,WA
6184,2002,August,Washington,Restaurant,"Sandwich, Club; Potato Salad",Norovirus genogroup I,Suspected,7,,,WA
6185,2002,August,Washington,Restaurant,Unknown,Norovirus genogroup I,Suspected,3,0.0,0.0,WA
6186,2002,August,Wisconsin,Unknown,Unknown,Campylobacter coli,Confirmed,22,,0.0,WI
6187,2002,August,Wisconsin,Private Home/Residence; Camp,"Ground Beef, Hamburger","Escherichia coli, Shiga toxin-producing",Confirmed,19,11.0,0.0,WI
6188,2002,August,Wisconsin,Restaurant,"Shell Eggs, Scrambled Hard",Norovirus genogroup I,Suspected,29,0.0,0.0,WI
6189,2002,August,Wyoming,School/College/University,"Milk, 2% Milk Pasteurized",Salmonella enterica,Confirmed,116,4.0,0.0,WY
6190,2002,September,Alabama,Restaurant,Unknown,Unknown,Unknown,4,0.0,0.0,AL
6191,2002,September,Alabama,Restaurant,"Beef, Bbq; Chicken, Fried",Unknown,Unknown,2,0.0,0.0,AL
6192,2002,September,Alabama,Restaurant,"Ground Beef, Hamburger",Unknown,Unknown,3,0.0,0.0,AL
6193,2002,September,Alabama,Restaurant,"Steak, Unspecified; Shrimp, Steamed",Unknown,Unknown,2,0.0,0.0,AL
6194,2002,September,Alaska,Private Home/Residence,"Soup, Other Poultry/Egg",Clostridium botulinum,Suspected,3,1.0,0.0,AK
6195,2002,September,Alaska,Private Home/Residence,"Mussels, Unspecified",Paralytic shellfish poison,Suspected,4,1.0,0.0,AK
6196,2002,September,Alaska,Unknown,"Salmon, Unspecified; Pie, Apple",Salmonella enterica,Confirmed,31,,,AK
6197,2002,September,Arkansas,Unknown,Unknown,Salmonella enterica; Salmonella enterica; Norovirus genogroup I,Confirmed,132,0.0,0.0,AR
6198,2002,September,California,Restaurant,"Oysters, Raw",Vibrio parahaemolyticus,Confirmed,9,0.0,0.0,CA
6199,2002,September,California,School/College/University,Coleslaw,Salmonella enterica,Confirmed,8,0.0,0.0,CA
6200,2002,September,California,Restaurant,Unknown,Norovirus genogroup I,Suspected,7,0.0,0.0,CA
6201,2002,September,California,Catering Service,"Sausage, Unspecified",Clostridium perfringens; Bacillus cereus,Suspected,30,0.0,0.0,CA
6202,2002,September,California,Restaurant,"Burrito, Beef; Burrito, Chicken",Clostridium perfringens,Suspected,16,0.0,0.0,CA
6203,2002,September,California,Grocery Store,"Chicken, Fried",Clostridium perfringens; Bacillus cereus,Suspected,5,0.0,0.0,CA
6204,2002,September,California,Restaurant,Pinto Beans,Clostridium perfringens; Bacillus cereus,Suspected,4,0.0,0.0,CA
6205,2002,September,California,Unknown,"Other Milk, Unpasteurized",Campylobacter unknown,Confirmed,12,0.0,0.0,CA
6206,2002,September,California,Restaurant,Alcohol,Bacillus cereus; Clostridium perfringens,Suspected,4,0.0,0.0,CA
6207,2002,September,California,Restaurant,Unknown,Norovirus genogroup I,Suspected,4,0.0,0.0,CA
6208,2002,September,California,Restaurant,"Salsa, Unspecified",Campylobacter unknown; Salmonella enterica,Suspected,6,0.0,0.0,CA
6209,2002,September,California,Restaurant,Unknown,Norovirus genogroup I,Suspected,9,0.0,0.0,CA
6210,2002,September,California,Restaurant,"Burrito, Pork",Campylobacter jejuni,Suspected,3,0.0,0.0,CA
6211,2002,September,California,Restaurant,"Fish, Mahi Mahi",Scombroid toxin,Suspected,2,0.0,0.0,CA
6212,2002,September,California,Restaurant,"Rice, Unspecified; Chicken, Unspecified; Refried Beans, Unspecified",Bacillus cereus; Clostridium perfringens,Suspected,7,,,CA
6213,2002,September,California,Restaurant,"Salsa, Unspecified",Bacillus cereus,Suspected,8,,,CA
6214,2002,September,Connecticut,Restaurant,Unknown,Norovirus genogroup I,Suspected,8,0.0,0.0,CT
6215,2002,September,Florida,Restaurant,Barbecue Sauce,Unknown,Unknown,4,4.0,0.0,FL
6216,2002,September,Florida,Restaurant,Unknown,Staphylococcus aureus,Suspected,2,0.0,0.0,FL
6217,2002,September,Florida,Restaurant,"Mussels, Baked",Unknown,Unknown,2,2.0,,FL
6218,2002,September,Florida,Restaurant,"Chicken, Fried",Unknown,Unknown,2,,,FL
6219,2002,September,Florida,Restaurant,"Pizza, Meat",Staphylococcus aureus,Suspected,2,,,FL
6220,2002,September,Florida,Restaurant,"Lobster, Steamed",Unknown,Unknown,2,,,FL
6221,2002,September,Florida,Restaurant,"Chicken, Grilled",Unknown,Unknown,2,,,FL
6222,2002,September,Florida,Restaurant,"Chicken, Fried",Unknown,Unknown,6,,,FL
6223,2002,September,Florida,Restaurant,"Chicken, Fried",Unknown,Unknown,2,,,FL
6224,2002,September,Florida,School/College/University,"Whole Milk, Pasteurized; Potato, Mashed",Norovirus genogroup I,Suspected,52,,,FL
6225,2002,September,Florida,Restaurant,Shrimp Dishes Unspecified,Vibrio parahaemolyticus,Suspected,7,1.0,,FL
6226,2002,September,Florida,Grocery Store,"Turkey, Roasted",Norovirus genogroup I,Suspected,24,,,FL
6227,2002,September,Florida,Restaurant,Unknown,Norovirus genogroup I,Confirmed,28,0.0,0.0,FL
6228,2002,September,Florida,Restaurant,"Pork, Bbq",Unknown,Unknown,3,,,FL
6229,2002,September,Florida,Restaurant,"Stir-Fry, Unspecified",Staphylococcus aureus,Suspected,2,,,FL
6230,2002,September,Florida,Restaurant,Coleslaw,Unknown,Unknown,8,,,FL
6231,2002,September,Florida,Private Home/Residence,"Chicken, Other",Salmonella enterica,Confirmed,5,3.0,0.0,FL
6232,2002,September,Florida,Restaurant,Unknown,Unknown,Unknown,3,,,FL
6233,2002,September,Florida,Office/Indoor Workplace,"Rice Dishes, Unspecified",Unknown,Unknown,3,,,FL
6234,2002,September,Florida,Restaurant,"Beef, Other",Unknown,Unknown,2,,,FL
6235,2002,September,Florida,Restaurant,Unknown,Salmonella enterica,Suspected,2,2.0,,FL
6236,2002,September,Georgia,Grocery Store,Unknown,Cryptosporidium parvum,Confirmed,6,0.0,0.0,GA
6237,2002,September,Hawaii,Private Home/Residence,"Fish, Seabass",Ciguatoxin,Confirmed,4,0.0,0.0,HI
6238,2002,September,Hawaii,Restaurant,"Fish, Mahi Mahi",Scombroid toxin,Confirmed,2,0.0,0.0,HI
6239,2002,September,Illinois,Restaurant,Unknown,Unknown,Unknown,5,1.0,0.0,IL
6240,2002,September,Illinois,Restaurant,Unknown,Unknown,Unknown,4,0.0,0.0,IL
6241,2002,September,Illinois,Prison/Jail,"Gravy, Beef; Roast Beef, Unspecified; Potato, Mashed",Clostridium perfringens,Confirmed,950,1.0,0.0,IL
6242,2002,September,Kansas,Catering Service,Unknown,Unknown,Unknown,33,0.0,0.0,KS
6243,2002,September,Maryland,Restaurant,Unknown,Unknown,Unknown,2,0.0,0.0,MD
6244,2002,September,Maryland,Catering Service,"Squash Casserole; Gravy, Beef; Roast Beef, Other",Unknown,Unknown,26,2.0,0.0,MD
6245,2002,September,Maryland,Restaurant,House Salad,Salmonella enterica,Confirmed,7,1.0,0.0,MD
6246,2002,September,Massachusetts,School/College/University,"Pasta Bar; Gelatin, Unspecified","Escherichia coli, Shiga toxin-producing",Confirmed,66,2.0,0.0,MA
6247,2002,September,Michigan,Restaurant,"Seafood Dish, Unspecified",Unknown,Unknown,6,0.0,0.0,MI
6248,2002,September,Michigan,Private Home/Residence,"Homemade Cheese, Unspecified",Salmonella enterica,Confirmed,7,2.0,0.0,MI
6249,2002,September,Michigan,Restaurant,Unknown,Clostridium perfringens,Confirmed,4,0.0,0.0,MI
6250,2002,September,Michigan,Restaurant,Lettuce-Based Salads Unspecified,Unknown,Unknown,12,0.0,0.0,MI
6251,2002,September,Michigan,Restaurant,"Salad, Unspecified",Norovirus genogroup I,Confirmed,19,0.0,0.0,MI
6252,2002,September,Michigan,Restaurant,Unknown,Unknown,Unknown,8,0.0,0.0,MI
6253,2002,September,Michigan,Restaurant,Unknown,Unknown,Unknown,2,0.0,0.0,MI
6254,2002,September,Minnesota,Private Home/Residence,"Meat Casserole; Refried Beans, Unspecified; Potato, Unspecified",Bacillus cereus; Clostridium perfringens,Suspected,11,0.0,0.0,MN
6255,2002,September,Mississippi,Prison/Jail,Unknown,Salmonella enterica,Confirmed,63,0.0,0.0,MS
6256,2002,September,New Hampshire,Private Home/Residence,"Beans, Baked",Clostridium perfringens,Suspected,29,0.0,0.0,NH
6257,2002,September,New Jersey,Office/Indoor Workplace,Unknown,Unknown,Unknown,5,,,NJ
6258,2002,September,Ohio,Restaurant,"Beef, Unspecified",Clostridium perfringens,Confirmed,35,0.0,0.0,OH
6259,2002,September,Ohio,Restaurant,"Doughnuts, Unspecified; Jello Salad","Escherichia coli, Shiga toxin-producing",Confirmed,13,5.0,0.0,OH
6260,2002,September,Ohio,Restaurant; Private Home/Residence; Catering Service; Grocery Store,Unknown,Norovirus genogroup I,Suspected,10,0.0,0.0,OH
6261,2002,September,Pennsylvania,Private Home/Residence,"Chicken, Fried; Ham, Unspecified",Staphylococcus aureus,Confirmed,19,0.0,0.0,PA
6262,2002,September,South Dakota,Restaurant; Camp,"Tap Water; Sandwich, Deli; Carrots, Unspecified",Unknown,Unknown,42,0.0,0.0,SD
6263,2002,September,Texas,Restaurant,Unknown,Shigella sonnei,Confirmed,240,4.0,0.0,TX
6264,2002,September,Virginia,School/College/University,Unknown,Salmonella enterica,Confirmed,15,1.0,0.0,VA
6265,2002,September,Virginia,Catering Service,Potato Salad,Campylobacter jejuni,Confirmed,20,,,VA
6266,2002,September,Washington,Restaurant,"Ethnic Style, Unspecified",Unknown,Unknown,3,,,WA
6267,2002,September,Washington,Religious Facility,Chicken Salad,Salmonella enterica,Suspected,23,0.0,0.0,WA
6268,2002,September,Washington,Restaurant,"Ethnic Style, Unspecified",Norovirus genogroup I,Suspected,12,,0.0,WA
6269,2002,September,Washington,Catering Service,"Grapes, Unspecified; Cantaloupe; Watermelon",Salmonella enterica,Confirmed,29,,,WA
6270,2002,September,Wisconsin,Private Home/Residence,"Chicken, Baked",Salmonella enterica,Confirmed,16,,0.0,WI
6271,2002,September,Wisconsin,Restaurant,Unknown,Norovirus genogroup I,Confirmed,6,0.0,0.0,WI
6272,2002,September,Wisconsin,Restaurant,Unknown,Salmonella enterica,Confirmed,12,,,WI
6273,2002,September,Wisconsin,Private Home/Residence; Catering Service,Unknown,Norovirus genogroup I,Confirmed,7,,0.0,WI
6274,2002,September,Wyoming,Restaurant,"Punch, Unspecified; Ice; Ranch Dressing",Unknown,Unknown,25,0.0,0.0,WY
6275,2002,September,Wyoming,Restaurant; Catering Service,"Deli Meat, Multiple; Vegetable Tray",Norovirus genogroup I,Suspected,23,1.0,0.0,WY
6276,2002,October,Alabama,Restaurant,"Ground Beef, Hamburger",Unknown,Unknown,2,0.0,0.0,AL
6277,2002,October,Alabama,Restaurant,"Ethnic Style, Unspecified; Fried Rice, Unspecified",Unknown,Unknown,2,0.0,0.0,AL
6278,2002,October,Alabama,Fair/Festival,"Soda, Unspecified",Unknown,Unknown,4,0.0,0.0,AL
6279,2002,October,Alabama,Unknown,Unknown,Unknown,Unknown,3,,,AL
6280,2002,October,Arkansas,Camp,"Beans, Baked",Salmonella enterica,Confirmed,7,4.0,0.0,AR
6281,2002,October,California,Catering Service,"Beef, Stew",Salmonella enterica; Salmonella enterica,Confirmed,60,3.0,0.0,CA
6282,2002,October,California,Office/Indoor Workplace,Potato Salad,Norovirus genogroup I,Suspected,7,0.0,0.0,CA
6283,2002,October,California,Restaurant,"Pudding, Banana",Norovirus genogroup I,Confirmed,17,1.0,0.0,CA
6284,2002,October,California,Restaurant,Unknown,Shigella sonnei,Confirmed,9,1.0,0.0,CA
6285,2002,October,California,Restaurant,"Burrito, Unspecified",Norovirus genogroup I,Suspected,8,0.0,0.0,CA
6286,2002,October,California,Private Home/Residence; Catering Service,"Taco, Beef; Taco, Chicken",Norovirus genogroup I,Confirmed,25,1.0,0.0,CA
6287,2002,October,California,Restaurant,"Sushi, Unspecified",Norovirus genogroup I,Confirmed,6,,,CA
6288,2002,October,California,Restaurant,"Fish, Mahi Mahi",Scombroid toxin,Confirmed,3,0.0,0.0,CA
6289,2002,October,California,Restaurant,"Steak, Prime Rib",Bacillus cereus; Clostridium perfringens,Suspected,3,0.0,0.0,CA
6290,2002,October,California,Restaurant,"Pizza, Meat And Vegetable",Bacterium,Suspected,5,0.0,0.0,CA
6291,2002,October,California,Restaurant,"Chicken, Grilled",Norovirus genogroup I,Suspected,6,0.0,0.0,CA
6292,2002,October,California,Restaurant,Red Snapper,Scombroid toxin,Confirmed,4,,,CA
6293,2002,October,California,Catering Service,"Stuffing, Unspecified",Clostridium perfringens,Suspected,74,,,CA
6294,2002,October,California,Restaurant; Catering Service,Unknown,Norovirus genogroup I,Suspected,41,,,CA
6295,2002,October,California,Restaurant,Unknown,Bacillus cereus,Suspected,2,1.0,,CA
6296,2002,October,California,Unknown,Unknown,Unknown,Unknown,10,,,CA
6297,2002,October,California,Restaurant,Unknown,Bacterium,Suspected,10,,,CA
6298,2002,October,California,Nursing Home/Assisted Living Facility,Unknown,Salmonella enterica,Confirmed,18,4.0,1.0,CA
6299,2002,October,Colorado,Private Home/Residence,"Spaghetti, Unspecified",Unknown,Unknown,25,0.0,0.0,CO
6300,2002,October,Florida,Restaurant,"Rice, Yellow; Pork, Roasted",Staphylococcus aureus,Confirmed,2,1.0,,FL
6301,2002,October,Florida,Restaurant,Vegetable-Based Salads Unspecified,Unknown,Unknown,3,1.0,0.0,FL
6302,2002,October,Florida,Restaurant,Tuna Salad,Rotavirus,Suspected,5,2.0,0.0,FL
6303,2002,October,Florida,Restaurant,"Bbq, Unspecified",Salmonella enterica,Suspected,9,1.0,,FL
6304,2002,October,Florida,Catering Service,Multiple Foods,Clostridium perfringens,Suspected,17,,,FL
6305,2002,October,Florida,Unknown,"Sushi, Unspecified",Unknown,Unknown,3,0.0,0.0,FL
6306,2002,October,Florida,Restaurant,"Pizza, Meat",Unknown,Unknown,2,,,FL
6307,2002,October,Florida,Restaurant,"Sandwich, Other Egg/Poultry",Staphylococcus aureus,Suspected,2,,,FL
6308,2002,October,Florida,Restaurant,Tuna Salad,Unknown,Unknown,2,,,FL
6309,2002,October,Florida,Restaurant,"Fish, Mahi Mahi",Scombroid toxin,Confirmed,2,0.0,0.0,FL
6310,2002,October,Florida,Restaurant,"Mozarella, Pasteurized",Unknown,Unknown,10,0.0,0.0,FL
6311,2002,October,Florida,Restaurant,"Pizza, Cheese",Staphylococcus aureus,Suspected,4,,,FL
6312,2002,October,Florida,Restaurant,"Beef, Other",Unknown,Unknown,2,,,FL
6313,2002,October,Florida,Restaurant,"Chicken, Fried",Unknown,Unknown,9,0.0,0.0,FL
6314,2002,October,Florida,Restaurant,Mashed Potato/Gravy,Unknown,Unknown,5,0.0,0.0,FL
6315,2002,October,Georgia,Catering Service,"Vegetable Dip, Unspecified; Vegetable Tray",Norovirus genogroup II,Confirmed,90,0.0,0.0,GA
6316,2002,October,Georgia,Catering Service,"Vegetable Dip, Unspecified; Vegetable Tray",Norovirus genogroup I,Confirmed,26,0.0,0.0,GA
6317,2002,October,Georgia,Restaurant,Unknown,Unknown,Unknown,70,0.0,0.0,GA
6318,2002,October,Guam,Restaurant,"Ice Cream, Unspecified",Unknown,Unknown,7,,,GU
6319,2002,October,Guam,Restaurant,"Ground Beef, Cheeseburger",Unknown,Unknown,2,,,GU
6320,2002,October,Hawaii,Private Home/Residence,"Fish, Perch",Ciguatoxin,Confirmed,3,0.0,0.0,HI
6321,2002,October,Hawaii,Private Home/Residence,Grey Snapper,Ciguatoxin,Confirmed,2,0.0,0.0,HI
6322,2002,October,Hawaii,Private Home/Residence,"Snapper, Unspecified",Ciguatoxin,Confirmed,2,0.0,0.0,HI
6323,2002,October,Hawaii,Restaurant,"Fish, Ahi",Scombroid toxin,Confirmed,2,0.0,0.0,HI
6324,2002,October,Hawaii,Private Home/Residence,"Fish, Ulua, Unspecified",Ciguatoxin,Confirmed,3,0.0,0.0,HI
6325,2002,October,Hawaii,Catering Service,"Corned Beef, Hash",Staphylococcus aureus,Confirmed,42,0.0,0.0,HI
6326,2002,October,Hawaii,Private Home/Residence,"Fish, Ulua, Unspecified",Ciguatoxin,Confirmed,3,0.0,0.0,HI
6327,2002,October,Idaho,Restaurant,"Bbq, Unspecified",Salmonella enterica,Confirmed,17,3.0,0.0,ID
6328,2002,October,Illinois,Restaurant,Unknown,Unknown,Unknown,2,0.0,0.0,IL
6329,2002,October,Illinois,Restaurant,Unknown,Unknown,Unknown,2,0.0,0.0,IL
6330,2002,October,Illinois,Restaurant; Catering Service,Unknown,Unknown,Unknown,22,1.0,0.0,IL
6331,2002,October,Illinois,Private Home/Residence; School/College/University,Unknown,Norovirus genogroup I,Confirmed,100,0.0,0.0,IL
6332,2002,October,Illinois,Restaurant; Private Home/Residence,Unknown,Norovirus genogroup I,Suspected,4,0.0,0.0,IL
6333,2002,October,Illinois,Restaurant,Unknown,Unknown,Unknown,4,0.0,0.0,IL
6334,2002,October,Indiana,Private Home/Residence,Unknown,Norovirus genogroup I,Suspected,13,0.0,0.0,IN
6335,2002,October,Kansas,Restaurant,Unknown,Unknown,Unknown,2,0.0,0.0,KS
6336,2002,October,Kansas,Private Home/Residence,Unknown,Norovirus genogroup I,Suspected,36,1.0,0.0,KS
6337,2002,October,Maine,Unknown,Unknown,Unknown,Unknown,11,0.0,0.0,ME
6338,2002,October,Maine,Private Home/Residence,"Sandwich, Other Egg/Poultry",Salmonella enterica,Confirmed,6,0.0,0.0,ME
6339,2002,October,Maryland,Restaurant,"Ground Beef, Cheeseburger",Unknown,Unknown,3,,,MD
6340,2002,October,Michigan,Restaurant,Unknown,Unknown,Unknown,2,0.0,0.0,MI
6341,2002,October,Michigan,Restaurant,Unknown,Unknown,Unknown,3,,,MI
6342,2002,October,Michigan,Restaurant,"Steak, Unspecified",Clostridium perfringens,Confirmed,32,0.0,0.0,MI
6343,2002,October,Michigan,Restaurant,Unknown,Norovirus genogroup I,Confirmed,30,1.0,0.0,MI
6344,2002,October,Michigan,Restaurant,"Beef, Unspecified; Lobster, Unspecified; Vegetable-Based Salads Unspecified",Bacillus cereus,Suspected,6,0.0,0.0,MI
6345,2002,October,Minnesota,Catering Service,Unknown,Norovirus genogroup I,Confirmed,34,0.0,0.0,MN
6346,2002,October,Minnesota,Private Home/Residence,"Fried Rice, Unspecified",Salmonella enterica,Confirmed,23,2.0,0.0,MN
6347,2002,October,Minnesota,Restaurant,Speciality Salads Unspecified,Campylobacter unknown,Confirmed,4,0.0,0.0,MN
6348,2002,October,Minnesota,Private Home/Residence,Candy Unspecified,Norovirus genogroup I,Confirmed,50,1.0,0.0,MN
6349,2002,October,Minnesota,Restaurant,"Chicken, Unspecified; Salad, Unspecified",Norovirus genogroup I,Suspected,22,,0.0,MN
6350,2002,October,Missouri,Restaurant,Unknown,Norovirus genogroup I,Suspected,37,,,MO
6351,2002,October,Nevada,Unknown,Unknown,Norovirus genogroup I,Confirmed,14,0.0,0.0,NV
6352,2002,October,New Jersey,Restaurant,Unknown,Unknown,Unknown,9,,,NJ
6353,2002,October,New Jersey,Restaurant,Unknown,Unknown,Unknown,7,,,NJ
6354,2002,October,New York,Private Home/Residence,Deli Tray,Norovirus genogroup I,Confirmed,25,,,NY
6355,2002,October,New York,Private Home/Residence,Unknown,Norovirus genogroup I,Confirmed,135,,,NY
6356,2002,October,New York,Catering Service,Unknown,Unknown,Unknown,17,,,NY
6357,2002,October,North Carolina,Religious Facility,"Pork, Bbq",Staphylococcus aureus,Suspected,22,2.0,0.0,NC
6358,2002,October,North Carolina,Restaurant,"Pork, Bbq",Unknown,Unknown,16,,,NC
6359,2002,October,Ohio,Restaurant,"Stir-Fry, Unspecified",Bacillus cereus,Suspected,4,0.0,0.0,OH
6360,2002,October,Ohio,Private Home/Residence,"Mushrooms, Unspecified",Mycotoxins,Confirmed,4,4.0,0.0,OH
6361,2002,October,Ohio,Restaurant,Unknown,Norovirus genogroup I,Suspected,3,0.0,0.0,OH
6362,2002,October,Oklahoma,Restaurant,Unknown,Unknown,Unknown,16,11.0,0.0,OK
6363,2002,October,Oregon,Catering Service,"Lasagna, Chicken","Escherichia coli, Enterotoxigenic",Confirmed,49,0.0,0.0,OR
6364,2002,October,Pennsylvania,Office/Indoor Workplace,Unknown,Norovirus genogroup I,Suspected,15,0.0,0.0,PA
6365,2002,October,Pennsylvania,Unknown,Unknown,Unknown,Unknown,26,,,PA
6366,2002,October,Pennsylvania,Restaurant,"Ox, Unspecified",Unknown,Unknown,14,,,PA
6367,2002,October,Pennsylvania,Restaurant,Unknown,Norovirus genogroup I,Suspected,26,,,PA
6368,2002,October,Tennessee,Restaurant,Vegetable-Based Salads Unspecified,Norovirus genogroup II,Confirmed,77,0.0,0.0,TN
6369,2002,October,Tennessee,Restaurant,Unknown,Norovirus genogroup I,Confirmed,33,0.0,0.0,TN
6370,2002,October,Tennessee,Restaurant,Unknown,Norovirus genogroup I,Confirmed,3,1.0,0.0,TN
6371,2002,October,Tennessee,Restaurant,"Pork, Bbq",Unknown,Unknown,21,0.0,0.0,TN
6372,2002,October,Tennessee,Prison/Jail,"Taco, Unspecified",Clostridium perfringens,Confirmed,64,0.0,0.0,TN
6373,2002,October,Tennessee,Religious Facility,Unknown,Salmonella enterica,Confirmed,17,0.0,0.0,TN
6374,2002,October,Tennessee,Restaurant,Unknown,Norovirus unknown,Confirmed,8,0.0,0.0,TN
6375,2002,October,Tennessee,Restaurant,Unknown,Unknown,Unknown,7,0.0,0.0,TN
6376,2002,October,Texas,Restaurant,"Potato, Mashed",Salmonella enterica,Confirmed,33,11.0,0.0,TX
